0.000000000000000000e+00,7.327190000000000092e-02,7.200209999999999944e-02,6.701540000000000274e-02,7.346540000000000015e-02,8.057839999999999447e-02,7.484440000000000537e-02,6.451640000000000152e-02,7.313000000000000056e-02,7.105219999999999592e-02,7.151620000000000199e-02,7.169190000000000285e-02,6.626700000000000645e-02,6.819840000000000624e-02,7.292079999999999396e-02,7.231519999999999615e-02,6.998939999999999328e-02,6.360430000000000250e-02,7.762929999999999831e-02,7.579130000000000589e-02,7.522059999999999858e-02,7.202730000000000243e-02,6.925290000000000612e-02,7.572650000000000214e-02,7.304510000000000169e-02,6.647559999999999580e-02,7.532070000000000431e-02,7.116530000000000078e-02,7.087999999999999856e-02,6.862530000000000019e-02,7.553160000000000429e-02,7.764600000000000668e-02,7.605449999999999711e-02,6.167829999999999840e-02,5.776590000000000197e-02,6.984700000000000630e-02,7.005300000000000415e-02,6.607440000000000535e-02,6.389300000000000535e-02,7.441960000000000242e-02,6.798999999999999488e-02,7.111770000000000591e-02,6.346549999999999414e-02,7.150990000000000124e-02,5.671930000000000027e-02,6.253209999999999325e-02,6.274520000000000097e-02,6.196039999999999881e-02,6.344189999999999552e-02,6.502829999999999722e-02,6.479020000000000612e-02,6.624159999999999771e-02,6.765179999999999805e-02,6.555089999999999528e-02,6.615609999999999546e-02,5.800709999999999894e-02,6.161459999999999854e-02,6.056149999999999728e-02,6.039010000000000211e-02,6.594319999999999349e-02,8.210919999999999330e-02,2.139409999999999923e-02
7.327190000000000092e-02,0.000000000000000000e+00,3.556850000000000289e-02,2.197609999999999841e-02,3.327909999999999896e-02,3.818350000000000216e-02,3.657230000000000203e-02,2.676970000000000044e-02,3.079269999999999924e-02,3.062679999999999916e-02,2.993979999999999905e-02,3.304250000000000242e-02,2.493760000000000074e-02,2.443860000000000129e-02,2.806569999999999898e-02,2.688350000000000115e-02,2.740269999999999859e-02,3.911669999999999731e-02,3.939850000000000296e-02,3.821610000000000285e-02,3.512819999999999832e-02,3.374060000000000253e-02,3.606229999999999852e-02,4.027290000000000036e-02,3.484280000000000016e-02,3.773370000000000196e-02,3.884660000000000196e-02,3.813260000000000260e-02,3.420659999999999673e-02,4.044949999999999934e-02,3.767670000000000047e-02,3.770149999999999890e-02,3.670729999999999826e-02,3.193270000000000136e-02,3.223560000000000314e-02,4.909489999999999688e-02,4.447949999999999821e-02,3.528209999999999680e-02,2.837809999999999985e-02,2.873219999999999941e-02,3.068970000000000031e-02,3.343000000000000138e-02,3.470890000000000086e-02,3.999099999999999877e-02,3.139949999999999686e-02,2.590939999999999910e-02,3.291369999999999713e-02,2.832420000000000077e-02,2.874629999999999894e-02,2.997899999999999870e-02,2.987719999999999959e-02,2.816899999999999959e-02,3.001059999999999839e-02,2.828299999999999911e-02,3.016579999999999956e-02,2.723010000000000014e-02,2.494860000000000133e-02,2.458679999999999893e-02,2.343550000000000147e-02,3.149369999999999947e-02,4.399440000000000295e-02,7.123770000000000102e-02
7.200209999999999944e-02,3.556850000000000289e-02,0.000000000000000000e+00,3.215239999999999765e-02,1.849680000000000074e-02,1.948350000000000082e-02,1.835250000000000076e-02,3.562060000000000226e-02,3.991959999999999953e-02,3.868189999999999823e-02,3.920339999999999936e-02,4.244629999999999931e-02,3.489679999999999865e-02,3.560010000000000258e-02,3.787660000000000332e-02,4.024810000000000193e-02,3.863040000000000224e-02,3.853449999999999931e-02,4.474779999999999730e-02,4.446150000000000102e-02,4.222789999999999877e-02,4.000170000000000115e-02,4.118120000000000114e-02,4.653809999999999891e-02,4.080539999999999862e-02,4.184100000000000319e-02,4.484729999999999966e-02,4.133429999999999743e-02,3.990769999999999734e-02,4.221779999999999977e-02,4.407160000000000244e-02,4.541660000000000141e-02,4.573649999999999938e-02,3.237280000000000019e-02,3.426540000000000141e-02,4.957000000000000295e-02,4.917749999999999899e-02,3.991039999999999865e-02,3.292609999999999981e-02,3.532849999999999879e-02,3.523840000000000305e-02,3.774349999999999927e-02,3.767460000000000253e-02,4.399460000000000176e-02,3.292960000000000331e-02,3.246439999999999743e-02,3.468670000000000087e-02,3.332879999999999870e-02,3.509620000000000101e-02,3.440030000000000171e-02,3.424630000000000035e-02,3.593899999999999872e-02,3.664800000000000002e-02,3.520920000000000299e-02,3.722509999999999708e-02,3.447839999999999933e-02,2.912139999999999868e-02,3.060999999999999832e-02,2.924449999999999966e-02,3.392309999999999770e-02,4.945270000000000221e-02,7.285149999999999959e-02
6.701540000000000274e-02,2.197609999999999841e-02,3.215239999999999765e-02,0.000000000000000000e+00,3.004959999999999923e-02,3.693570000000000186e-02,3.140230000000000105e-02,2.111580000000000054e-02,2.487059999999999965e-02,2.409249999999999933e-02,2.266560000000000102e-02,2.654660000000000006e-02,1.548189999999999983e-02,2.013989999999999878e-02,2.236140000000000003e-02,2.313089999999999938e-02,2.243370000000000086e-02,3.228310000000000207e-02,3.535959999999999798e-02,3.639060000000000211e-02,3.444049999999999889e-02,3.329610000000000208e-02,3.359480000000000105e-02,3.924770000000000342e-02,3.400899999999999757e-02,3.604229999999999934e-02,3.799489999999999812e-02,3.662660000000000221e-02,3.398999999999999938e-02,3.697980000000000017e-02,3.504279999999999895e-02,3.712300000000000322e-02,3.768069999999999753e-02,2.642540000000000167e-02,2.987820000000000059e-02,4.512069999999999970e-02,4.402210000000000151e-02,3.419389999999999930e-02,2.429569999999999994e-02,2.636600000000000055e-02,2.814099999999999935e-02,2.921280000000000057e-02,3.179239999999999844e-02,3.853709999999999775e-02,2.913790000000000130e-02,1.965839999999999949e-02,2.846310000000000159e-02,2.351690000000000030e-02,2.412970000000000045e-02,2.528479999999999964e-02,2.560089999999999935e-02,2.458219999999999850e-02,2.634629999999999958e-02,2.436570000000000055e-02,2.602449999999999902e-02,2.740010000000000015e-02,1.955799999999999900e-02,2.225310000000000135e-02,2.177549999999999972e-02,2.455210000000000031e-02,3.818749999999999922e-02,6.881400000000000017e-02
7.346540000000000015e-02,3.327909999999999896e-02,1.849680000000000074e-02,3.004959999999999923e-02,0.000000000000000000e+00,2.268080000000000096e-02,2.072680000000000008e-02,3.126290000000000319e-02,3.662680000000000102e-02,3.531750000000000167e-02,3.677280000000000132e-02,3.658039999999999903e-02,3.293850000000000250e-02,3.284650000000000070e-02,3.618459999999999732e-02,3.528780000000000111e-02,3.427249999999999741e-02,3.163239999999999802e-02,4.392469999999999708e-02,4.242660000000000181e-02,4.048729999999999690e-02,3.810820000000000179e-02,3.731190000000000201e-02,4.230210000000000220e-02,3.903100000000000319e-02,3.783860000000000001e-02,4.151989999999999847e-02,3.886679999999999996e-02,3.768729999999999997e-02,3.919910000000000061e-02,4.270029999999999659e-02,4.430880000000000235e-02,4.375280000000000141e-02,3.130770000000000081e-02,3.110380000000000089e-02,4.621990000000000126e-02,4.553949999999999665e-02,3.683700000000000169e-02,3.033140000000000142e-02,3.465420000000000306e-02,3.661369999999999902e-02,3.795489999999999975e-02,3.221460000000000296e-02,4.273570000000000146e-02,2.883629999999999874e-02,2.701670000000000113e-02,3.251110000000000111e-02,2.935480000000000034e-02,3.096389999999999906e-02,3.097530000000000075e-02,3.125409999999999994e-02,3.302549999999999930e-02,3.452600000000000113e-02,3.359829999999999761e-02,3.585189999999999905e-02,3.108069999999999930e-02,2.561099999999999835e-02,2.676040000000000016e-02,2.588060000000000013e-02,3.171790000000000026e-02,4.504659999999999914e-02,7.088110000000000244e-02
8.057839999999999447e-02,3.818350000000000216e-02,1.948350000000000082e-02,3.693570000000000186e-02,2.268080000000000096e-02,0.000000000000000000e+00,1.976340000000000041e-02,3.799229999999999968e-02,4.230239999999999695e-02,3.999819999999999764e-02,4.151989999999999847e-02,4.614429999999999921e-02,3.669619999999999826e-02,3.709830000000000072e-02,4.186009999999999731e-02,4.269760000000000222e-02,4.046620000000000078e-02,3.804210000000000230e-02,4.776129999999999959e-02,4.499269999999999659e-02,4.436539999999999928e-02,4.102859999999999840e-02,3.993769999999999959e-02,4.610390000000000321e-02,4.129490000000000244e-02,3.942330000000000140e-02,4.330570000000000253e-02,4.141100000000000336e-02,4.048279999999999934e-02,4.262359999999999760e-02,4.890379999999999727e-02,4.883919999999999928e-02,4.927770000000000067e-02,3.393100000000000283e-02,3.478180000000000160e-02,4.921729999999999855e-02,5.080479999999999718e-02,4.359829999999999955e-02,3.480760000000000104e-02,3.871659999999999685e-02,4.013660000000000144e-02,4.218929999999999902e-02,3.546780000000000072e-02,4.574480000000000213e-02,3.050699999999999940e-02,3.350000000000000200e-02,3.574109999999999787e-02,3.507430000000000270e-02,3.666500000000000314e-02,3.603769999999999890e-02,3.616579999999999795e-02,3.691669999999999674e-02,3.830019999999999952e-02,3.746469999999999662e-02,3.897060000000000107e-02,3.524510000000000143e-02,3.020569999999999852e-02,3.072750000000000134e-02,2.875849999999999934e-02,3.639549999999999730e-02,4.854100000000000081e-02,7.657369999999999455e-02
7.484440000000000537e-02,3.657230000000000203e-02,1.835250000000000076e-02,3.140230000000000105e-02,2.072680000000000008e-02,1.976340000000000041e-02,0.000000000000000000e+00,3.580869999999999886e-02,3.874679999999999791e-02,3.751460000000000211e-02,3.944419999999999871e-02,4.218449999999999978e-02,3.318569999999999853e-02,3.506839999999999957e-02,3.716599999999999765e-02,3.842870000000000313e-02,3.748800000000000049e-02,3.785990000000000189e-02,4.484690000000000204e-02,4.307559999999999861e-02,4.085130000000000011e-02,3.892500000000000127e-02,3.876770000000000216e-02,4.543910000000000310e-02,3.901919999999999694e-02,3.984859999999999791e-02,4.341129999999999989e-02,3.961390000000000050e-02,3.910659999999999831e-02,4.115800000000000014e-02,4.573950000000000238e-02,4.364090000000000330e-02,4.331750000000000184e-02,3.277159999999999795e-02,3.509700000000000319e-02,4.859200000000000325e-02,4.750789999999999874e-02,4.076350000000000112e-02,3.279230000000000339e-02,3.346940000000000331e-02,3.665059999999999846e-02,3.732880000000000226e-02,3.731219999999999676e-02,4.359369999999999912e-02,3.366159999999999985e-02,3.071810000000000165e-02,3.536050000000000304e-02,3.340080000000000132e-02,3.523470000000000074e-02,3.365889999999999854e-02,3.369710000000000066e-02,3.538750000000000229e-02,3.625230000000000119e-02,3.465250000000000274e-02,3.623830000000000107e-02,3.483619999999999772e-02,2.836659999999999876e-02,2.892749999999999835e-02,2.797530000000000155e-02,3.476880000000000248e-02,4.672889999999999683e-02,7.443279999999999341e-02
6.451640000000000152e-02,2.676970000000000044e-02,3.562060000000000226e-02,2.111580000000000054e-02,3.126290000000000319e-02,3.799229999999999968e-02,3.580869999999999886e-02,0.000000000000000000e+00,1.837679999999999869e-02,1.331829999999999993e-02,2.072409999999999877e-02,1.819909999999999931e-02,2.365369999999999973e-02,2.647909999999999847e-02,2.827640000000000015e-02,2.791920000000000165e-02,2.889730000000000076e-02,3.927169999999999966e-02,4.000540000000000346e-02,4.040889999999999760e-02,3.692610000000000336e-02,3.661620000000000152e-02,3.993479999999999946e-02,4.424259999999999998e-02,3.874289999999999679e-02,4.383159999999999834e-02,4.298699999999999743e-02,4.199080000000000173e-02,3.782049999999999995e-02,4.248570000000000124e-02,3.765690000000000009e-02,3.893230000000000302e-02,3.968209999999999793e-02,3.249370000000000036e-02,3.416659999999999836e-02,4.648189999999999961e-02,4.635260000000000075e-02,3.714130000000000209e-02,3.019760000000000152e-02,2.801280000000000089e-02,3.112260000000000026e-02,3.186270000000000074e-02,4.024599999999999705e-02,4.044529999999999653e-02,3.708150000000000335e-02,2.605189999999999936e-02,3.458089999999999775e-02,3.033440000000000095e-02,3.113789999999999961e-02,3.088099999999999873e-02,3.120799999999999963e-02,3.094039999999999985e-02,3.184270000000000156e-02,2.998709999999999917e-02,3.166209999999999858e-02,3.160000000000000309e-02,2.755909999999999957e-02,2.828980000000000036e-02,2.767879999999999993e-02,2.940629999999999980e-02,4.450199999999999989e-02,6.830189999999999872e-02
7.313000000000000056e-02,3.079269999999999924e-02,3.991959999999999953e-02,2.487059999999999965e-02,3.662680000000000102e-02,4.230239999999999695e-02,3.874679999999999791e-02,1.837679999999999869e-02,0.000000000000000000e+00,2.105879999999999905e-02,2.213940000000000005e-02,2.597700000000000009e-02,2.764379999999999962e-02,2.974879999999999886e-02,3.120030000000000026e-02,3.152039999999999703e-02,3.234030000000000238e-02,3.591819999999999735e-02,4.331680000000000252e-02,4.218750000000000278e-02,4.072540000000000188e-02,3.998410000000000158e-02,4.117740000000000289e-02,4.604819999999999747e-02,4.129200000000000231e-02,4.235470000000000207e-02,4.407889999999999725e-02,4.428300000000000292e-02,4.108860000000000290e-02,4.328010000000000190e-02,4.046709999999999890e-02,4.198890000000000261e-02,4.326139999999999847e-02,3.628970000000000112e-02,3.606120000000000159e-02,4.724219999999999808e-02,4.788189999999999807e-02,3.976020000000000248e-02,3.270580000000000015e-02,3.361370000000000330e-02,3.673610000000000070e-02,3.823590000000000322e-02,3.808120000000000255e-02,4.439110000000000278e-02,3.455099999999999838e-02,2.780080000000000051e-02,3.677330000000000182e-02,3.156400000000000178e-02,3.248829999999999774e-02,3.352429999999999993e-02,3.368580000000000185e-02,3.280109999999999970e-02,3.344670000000000282e-02,3.305059999999999942e-02,3.424449999999999716e-02,2.914239999999999886e-02,2.884739999999999874e-02,2.877769999999999981e-02,2.780789999999999998e-02,3.317500000000000310e-02,4.387200000000000127e-02,7.632690000000000308e-02
7.105219999999999592e-02,3.062679999999999916e-02,3.868189999999999823e-02,2.409249999999999933e-02,3.531750000000000167e-02,3.999819999999999764e-02,3.751460000000000211e-02,1.331829999999999993e-02,2.105879999999999905e-02,0.000000000000000000e+00,2.197889999999999913e-02,2.339310000000000000e-02,2.580920000000000089e-02,2.851120000000000043e-02,3.213130000000000153e-02,3.201720000000000260e-02,3.146929999999999866e-02,4.127730000000000288e-02,4.223670000000000202e-02,4.140760000000000274e-02,3.939360000000000084e-02,3.895409999999999845e-02,4.138610000000000205e-02,4.529230000000000061e-02,4.098020000000000135e-02,4.378830000000000222e-02,4.423370000000000080e-02,4.339729999999999976e-02,4.081180000000000224e-02,4.594270000000000298e-02,4.028389999999999749e-02,4.076140000000000319e-02,4.099740000000000328e-02,3.526159999999999711e-02,3.836509999999999920e-02,4.917060000000000181e-02,4.875569999999999904e-02,3.958180000000000032e-02,3.320030000000000203e-02,2.976639999999999842e-02,3.451610000000000095e-02,3.406309999999999893e-02,3.756349999999999967e-02,4.218620000000000009e-02,3.473079999999999917e-02,2.780869999999999870e-02,3.795819999999999750e-02,3.151349999999999985e-02,3.272030000000000077e-02,3.242130000000000012e-02,3.313069999999999904e-02,3.295170000000000043e-02,3.342869999999999869e-02,3.162510000000000321e-02,3.256749999999999923e-02,3.497979999999999839e-02,3.106700000000000086e-02,3.141619999999999829e-02,2.998009999999999911e-02,3.514479999999999688e-02,4.568379999999999663e-02,7.082479999999999332e-02
