0.000000000000000000e+00,4.564499999999999807e-02,4.667149999999999771e-02,5.185499999999999832e-02,4.075460000000000194e-02,4.252849999999999686e-02,4.002599999999999908e-02,4.600719999999999810e-02,4.079529999999999962e-02,5.777729999999999672e-02,5.801030000000000075e-02,5.433389999999999748e-02,5.169449999999999740e-02,4.259330000000000060e-02,5.263160000000000061e-02,4.691909999999999831e-02,4.584219999999999962e-02,3.940300000000000052e-02,4.035310000000000286e-02,3.745409999999999712e-02,6.425590000000000468e-02,5.845849999999999658e-02,6.458919999999999939e-02,6.328880000000000616e-02,5.588810000000000305e-02,5.901839999999999864e-02,5.985059999999999686e-02,5.761680000000000273e-02,6.193169999999999925e-02,6.424430000000000418e-02,5.492890000000000272e-02,6.004500000000000115e-02,6.875199999999999367e-02,7.475049999999999750e-02,7.102890000000000592e-02,5.508840000000000264e-02,7.811500000000000388e-02,7.095540000000000180e-02,6.678979999999999639e-02,6.466719999999999413e-02,5.959840000000000276e-02,5.465810000000000113e-02,6.075130000000000113e-02,6.007149999999999990e-02,5.095530000000000198e-02,5.806179999999999675e-02,5.988229999999999942e-02,6.002740000000000159e-02,6.339100000000000290e-02,6.261819999999999886e-02,6.456820000000000614e-02,6.012510000000000077e-02,6.324939999999999729e-02,5.805980000000000169e-02,7.371919999999999862e-02
4.564499999999999807e-02,0.000000000000000000e+00,4.210400000000000253e-02,3.661899999999999877e-02,3.046249999999999999e-02,3.821809999999999791e-02,2.936300000000000021e-02,3.118189999999999851e-02,3.074400000000000049e-02,3.895900000000000057e-02,4.308019999999999905e-02,3.659250000000000003e-02,4.038719999999999810e-02,2.645799999999999888e-02,3.765369999999999828e-02,3.061070000000000110e-02,2.691299999999999942e-02,2.597609999999999850e-02,2.503170000000000048e-02,2.200970000000000010e-02,4.944300000000000084e-02,4.583460000000000312e-02,5.189839999999999731e-02,5.209450000000000192e-02,4.690319999999999906e-02,4.659010000000000234e-02,4.947039999999999771e-02,4.662399999999999878e-02,5.614299999999999846e-02,4.969400000000000206e-02,3.905680000000000263e-02,4.072329999999999700e-02,4.829549999999999815e-02,5.011609999999999676e-02,5.228410000000000002e-02,3.956149999999999944e-02,5.027729999999999699e-02,4.521019999999999900e-02,4.525579999999999881e-02,5.346540000000000320e-02,4.940610000000000140e-02,4.903190000000000326e-02,5.129399999999999932e-02,4.862690000000000068e-02,3.908570000000000100e-02,4.781429999999999708e-02,5.096860000000000279e-02,4.903570000000000151e-02,5.036220000000000280e-02,5.179029999999999745e-02,5.554540000000000172e-02,4.919660000000000005e-02,4.921919999999999767e-02,4.977519999999999861e-02,6.110240000000000116e-02
4.667149999999999771e-02,4.210400000000000253e-02,0.000000000000000000e+00,2.892399999999999832e-02,3.242199999999999943e-02,3.981610000000000010e-02,2.898500000000000035e-02,3.747090000000000143e-02,3.373299999999999910e-02,4.556029999999999802e-02,4.761139999999999817e-02,4.015289999999999832e-02,4.955919999999999770e-02,3.346840000000000231e-02,5.184520000000000101e-02,4.313440000000000329e-02,3.333590000000000164e-02,2.950660000000000088e-02,3.086279999999999926e-02,2.857260000000000008e-02,6.294239999999999557e-02,5.402479999999999782e-02,6.240550000000000264e-02,6.459420000000000439e-02,5.460949999999999832e-02,5.615889999999999771e-02,5.587249999999999855e-02,6.196000000000000119e-02,5.889140000000000347e-02,6.358880000000000088e-02,4.755879999999999830e-02,4.936150000000000260e-02,6.155429999999999929e-02,7.009260000000000490e-02,6.555229999999999391e-02,4.899939999999999851e-02,6.553900000000000003e-02,6.086249999999999993e-02,6.135580000000000200e-02,6.124480000000000202e-02,5.595250000000000223e-02,5.816670000000000174e-02,6.115870000000000334e-02,5.797650000000000026e-02,4.629899999999999988e-02,6.220660000000000078e-02,6.241320000000000201e-02,6.125499999999999695e-02,6.048379999999999729e-02,6.382749999999999535e-02,6.842159999999999909e-02,5.820240000000000136e-02,6.544320000000000692e-02,5.602979999999999766e-02,5.389649999999999996e-02
5.185499999999999832e-02,3.661899999999999877e-02,2.892399999999999832e-02,0.000000000000000000e+00,2.684059999999999918e-02,3.194849999999999773e-02,2.362650000000000167e-02,3.097600000000000006e-02,2.768359999999999918e-02,4.651670000000000110e-02,5.048649999999999666e-02,4.024219999999999881e-02,4.360270000000000118e-02,3.062849999999999948e-02,4.505929999999999658e-02,3.933869999999999728e-02,3.140330000000000205e-02,2.908109999999999862e-02,3.106969999999999871e-02,2.415070000000000064e-02,6.011140000000000233e-02,5.330030000000000184e-02,5.998440000000000022e-02,6.195330000000000281e-02,5.352640000000000176e-02,5.268980000000000191e-02,5.622200000000000114e-02,4.882639999999999897e-02,6.139950000000000269e-02,6.374789999999999623e-02,4.464339999999999975e-02,4.577520000000000200e-02,6.083090000000000025e-02,6.923479999999999912e-02,6.105440000000000172e-02,4.170190000000000008e-02,6.659930000000000017e-02,5.490729999999999916e-02,5.372579999999999717e-02,5.953719999999999846e-02,5.239810000000000301e-02,5.623190000000000133e-02,6.022609999999999769e-02,5.761949999999999711e-02,4.435109999999999747e-02,5.833180000000000309e-02,5.895369999999999777e-02,5.828529999999999822e-02,6.003300000000000303e-02,6.126739999999999964e-02,6.320739999999999692e-02,5.565579999999999833e-02,6.133990000000000276e-02,5.294129999999999669e-02,4.588880000000000042e-02
4.075460000000000194e-02,3.046249999999999999e-02,3.242199999999999943e-02,2.684059999999999918e-02,0.000000000000000000e+00,2.517509999999999887e-02,2.098699999999999871e-02,2.763820000000000165e-02,2.097560000000000049e-02,3.851109999999999950e-02,3.946489999999999720e-02,3.392420000000000158e-02,3.301479999999999693e-02,2.241639999999999952e-02,3.602849999999999803e-02,3.020019999999999996e-02,2.488589999999999899e-02,2.007429999999999978e-02,2.254149999999999904e-02,1.797640000000000002e-02,3.808360000000000217e-02,3.807289999999999980e-02,4.375010000000000010e-02,4.590290000000000342e-02,4.425629999999999842e-02,4.334709999999999952e-02,4.360939999999999955e-02,4.584019999999999762e-02,4.698650000000000049e-02,4.826670000000000266e-02,3.552199999999999802e-02,3.585019999999999873e-02,4.739979999999999888e-02,4.871360000000000273e-02,4.760989999999999667e-02,3.309000000000000136e-02,4.677959999999999757e-02,4.368720000000000242e-02,4.524920000000000331e-02,4.610580000000000234e-02,4.449550000000000033e-02,4.475649999999999767e-02,4.960749999999999882e-02,4.439919999999999978e-02,3.470949999999999730e-02,4.540790000000000104e-02,4.564490000000000214e-02,4.532569999999999655e-02,4.362520000000000286e-02,5.109720000000000234e-02,4.572070000000000300e-02,4.493269999999999903e-02,4.428639999999999660e-02,4.450040000000000245e-02,5.791040000000000076e-02
4.252849999999999686e-02,3.821809999999999791e-02,3.981610000000000010e-02,3.194849999999999773e-02,2.517509999999999887e-02,0.000000000000000000e+00,2.461990000000000012e-02,2.888440000000000105e-02,2.306460000000000107e-02,4.343810000000000032e-02,4.331669999999999965e-02,3.708480000000000110e-02,3.423280000000000073e-02,2.409760000000000027e-02,3.842999999999999888e-02,3.042819999999999900e-02,2.550389999999999949e-02,2.270109999999999836e-02,2.503249999999999920e-02,2.128939999999999999e-02,4.521229999999999694e-02,3.995169999999999971e-02,4.555889999999999940e-02,4.622890000000000332e-02,4.394290000000000002e-02,4.208760000000000279e-02,4.340290000000000120e-02,4.167819999999999858e-02,4.792119999999999713e-02,4.914049999999999668e-02,4.003299999999999914e-02,3.783849999999999714e-02,5.397409999999999708e-02,5.691689999999999944e-02,5.143799999999999761e-02,3.756740000000000079e-02,5.619350000000000039e-02,4.904010000000000313e-02,4.583299999999999874e-02,4.931209999999999760e-02,4.519929999999999781e-02,4.512680000000000163e-02,4.485100000000000198e-02,4.371660000000000129e-02,3.220689999999999664e-02,4.757990000000000136e-02,4.526619999999999949e-02,4.664390000000000203e-02,4.366570000000000173e-02,5.023849999999999844e-02,4.567489999999999745e-02,4.728120000000000239e-02,4.539929999999999660e-02,4.155640000000000028e-02,5.642429999999999668e-02
4.002599999999999908e-02,2.936300000000000021e-02,2.898500000000000035e-02,2.362650000000000167e-02,2.098699999999999871e-02,2.461990000000000012e-02,0.000000000000000000e+00,7.432740000000000180e-03,1.171499999999999972e-02,2.601569999999999924e-02,2.091240000000000113e-02,2.226240000000000163e-02,3.207610000000000322e-02,2.165129999999999832e-02,2.533579999999999860e-02,2.927899999999999947e-02,2.477429999999999910e-02,2.005569999999999922e-02,2.156570000000000015e-02,2.067379999999999912e-02,3.091189999999999910e-02,3.202340000000000048e-02,3.328649999999999665e-02,3.188040000000000318e-02,3.609450000000000158e-02,3.639359999999999817e-02,3.708399999999999891e-02,4.125000000000000194e-02,4.213789999999999897e-02,3.927699999999999941e-02,3.242119999999999724e-02,3.516049999999999731e-02,4.117200000000000026e-02,3.851670000000000094e-02,3.828899999999999665e-02,2.962379999999999874e-02,3.844560000000000338e-02,4.079630000000000062e-02,4.050369999999999665e-02,3.959399999999999725e-02,3.743729999999999974e-02,3.626560000000000200e-02,4.238549999999999957e-02,3.651709999999999678e-02,3.814209999999999823e-02,3.308250000000000079e-02,3.256409999999999860e-02,3.558839999999999920e-02,3.525380000000000180e-02,3.726179999999999770e-02,3.636799999999999755e-02,3.509500000000000119e-02,3.487049999999999872e-02,3.781509999999999733e-02,5.732690000000000008e-02
4.600719999999999810e-02,3.118189999999999851e-02,3.747090000000000143e-02,3.097600000000000006e-02,2.763820000000000165e-02,2.888440000000000105e-02,7.432740000000000180e-03,0.000000000000000000e+00,1.440999999999999920e-02,2.615440000000000126e-02,2.338569999999999885e-02,2.487150000000000125e-02,3.351490000000000025e-02,2.097069999999999837e-02,2.554930000000000048e-02,2.818729999999999847e-02,2.176219999999999891e-02,2.010949999999999890e-02,2.105850000000000083e-02,2.162230000000000055e-02,2.984300000000000147e-02,3.283010000000000095e-02,3.533669999999999867e-02,3.227180000000000326e-02,3.520100000000000312e-02,3.412310000000000343e-02,3.673730000000000051e-02,3.779280000000000139e-02,4.350350000000000050e-02,3.879849999999999965e-02,3.184499999999999831e-02,3.509679999999999744e-02,4.200709999999999861e-02,3.918730000000000130e-02,3.693679999999999880e-02,3.039599999999999941e-02,3.621719999999999801e-02,3.945549999999999752e-02,3.991259999999999947e-02,4.054579999999999990e-02,3.779590000000000033e-02,3.650710000000000066e-02,4.301660000000000206e-02,3.535640000000000310e-02,3.498880000000000046e-02,3.206479999999999747e-02,3.412500000000000255e-02,3.576979999999999743e-02,3.531120000000000092e-02,3.876299999999999885e-02,3.742109999999999881e-02,3.550949999999999940e-02,3.512119999999999825e-02,3.874120000000000341e-02,6.109339999999999909e-02
4.079529999999999962e-02,3.074400000000000049e-02,3.373299999999999910e-02,2.768359999999999918e-02,2.097560000000000049e-02,2.306460000000000107e-02,1.171499999999999972e-02,1.440999999999999920e-02,0.000000000000000000e+00,2.870380000000000154e-02,3.021679999999999852e-02,2.932320000000000065e-02,3.180840000000000056e-02,2.474729999999999985e-02,3.105849999999999930e-02,2.993459999999999871e-02,2.691719999999999877e-02,2.138129999999999892e-02,2.375019999999999909e-02,2.237799999999999859e-02,3.345639999999999725e-02,3.740310000000000162e-02,3.984909999999999841e-02,3.848850000000000188e-02,4.216990000000000322e-02,4.027789999999999843e-02,4.275049999999999684e-02,4.319400000000000323e-02,4.636799999999999949e-02,4.411860000000000087e-02,3.439149999999999846e-02,3.513739999999999919e-02,4.394689999999999708e-02,4.083210000000000311e-02,4.006719999999999726e-02,3.478119999999999823e-02,3.935820000000000290e-02,4.133520000000000250e-02,4.363979999999999942e-02,4.413500000000000062e-02,4.308059999999999667e-02,4.201520000000000254e-02,4.656539999999999985e-02,4.119779999999999970e-02,4.274309999999999915e-02,3.752269999999999911e-02,3.843499999999999694e-02,3.810689999999999911e-02,4.118190000000000045e-02,4.199359999999999898e-02,3.676220000000000182e-02,4.091229999999999867e-02,4.003380000000000133e-02,4.314830000000000054e-02,5.711000000000000104e-02
5.777729999999999672e-02,3.895900000000000057e-02,4.556029999999999802e-02,4.651670000000000110e-02,3.851109999999999950e-02,4.343810000000000032e-02,2.601569999999999924e-02,2.615440000000000126e-02,2.870380000000000154e-02,0.000000000000000000e+00,2.473080000000000070e-02,1.762280000000000096e-02,2.669710000000000139e-02,1.907510000000000108e-02,2.659869999999999943e-02,2.506890000000000160e-02,1.850119999999999890e-02,1.971240000000000145e-02,2.019740000000000077e-02,2.071140000000000134e-02,2.964699999999999974e-02,3.123489999999999947e-02,3.087360000000000104e-02,3.150660000000000266e-02,3.474499999999999811e-02,3.453729999999999994e-02,3.572020000000000056e-02,3.701879999999999754e-02,4.028629999999999711e-02,3.837259999999999976e-02,2.652360000000000134e-02,3.171430000000000082e-02,3.568029999999999813e-02,3.553660000000000152e-02,3.758670000000000067e-02,2.931519999999999959e-02,3.415549999999999836e-02,3.643690000000000123e-02,3.693210000000000243e-02,3.922459999999999836e-02,3.926530000000000298e-02,3.380930000000000046e-02,3.651050000000000129e-02,3.440819999999999990e-02,3.272510000000000002e-02,3.152470000000000272e-02,3.328489999999999921e-02,3.370519999999999766e-02,3.229590000000000238e-02,3.583329999999999849e-02,3.788419999999999982e-02,3.430849999999999872e-02,3.406819999999999987e-02,4.042020000000000335e-02,6.274150000000000560e-02
