0.000000000000000000e+00,1.300029999999999936e-02,9.077299999999999952e-03,1.352719999999999964e-02,1.643810000000000063e-02,1.471740000000000027e-02,9.431550000000000350e-03,7.983950000000000075e-03,1.347920000000000021e-02,4.652800000000000338e-03,4.280090000000000283e-03,1.339620000000000047e-02,1.463410000000000058e-02,1.607130000000000017e-02,1.379969999999999981e-02,1.067809999999999940e-02,1.130839999999999970e-02,1.040020000000000007e-02,1.027169999999999993e-02,1.060649999999999961e-02,3.304150000000000056e-03,1.606660000000000033e-02,1.555199999999999985e-02,8.947669999999999582e-03,8.342820000000000791e-03,3.300659999999999705e-02,7.107490000000000162e-03,1.345350000000000018e-02,8.647749999999999188e-03,7.025789999999999640e-03,1.658489999999999964e-02,1.274609999999999979e-02,6.658709999999999976e-03,7.030250000000000041e-03,8.480170000000000416e-03,3.657150000000000071e-03,5.820360000000000117e-03,5.580980000000000142e-03,6.221260000000000158e-03,4.764530000000000327e-03,3.931160000000000383e-03,6.492750000000000257e-03,1.467270000000000033e-02,2.097310000000000146e-02,2.557310000000000139e-02,2.301960000000000117e-02,2.060530000000000000e-02,1.591450000000000156e-02,6.977380000000000040e-03,2.426920000000000119e-02,1.055719999999999922e-02,8.351100000000000190e-03,1.549799999999999962e-02,6.261250000000000322e-03,6.720590000000000244e-03,1.111990000000000027e-02,5.036490000000000238e-03,2.766360000000000000e-02,2.707309999999999925e-02,4.595899999999999985e-03,7.061729999999999570e-03,1.671370000000000147e-02,1.253070000000000052e-02,9.103870000000000018e-03,5.232549999999999875e-03,1.945900000000000060e-02,8.800250000000000780e-03,1.668040000000000148e-02,9.503340000000000745e-03,9.391639999999999711e-03,1.001580000000000005e-02,1.009690000000000067e-02,5.896730000000000201e-03,8.817540000000000447e-03,1.286149999999999967e-02,1.105919999999999993e-02,3.422870000000000166e-03,1.440349999999999964e-02,1.396279999999999917e-02,1.129800000000000075e-02,1.732250000000000109e-02,1.421670000000000052e-02
1.300029999999999936e-02,0.000000000000000000e+00,1.194989999999999941e-02,1.980169999999999847e-02,1.821779999999999927e-02,1.132629999999999922e-02,7.673319999999999967e-03,1.730349999999999944e-02,1.344019999999999937e-02,1.189160000000000043e-02,1.057609999999999974e-02,1.597109999999999849e-02,2.149059999999999859e-02,1.598209999999999908e-02,1.440710000000000081e-02,1.210430000000000013e-02,1.188009999999999934e-02,1.122850000000000063e-02,1.160689999999999986e-02,1.202869999999999981e-02,1.890439999999999829e-02,1.574050000000000102e-02,1.437710000000000030e-02,1.369779999999999956e-02,1.131150000000000037e-02,3.656910000000000022e-02,1.788179999999999978e-02,1.914290000000000089e-02,1.716880000000000142e-02,1.858889999999999848e-02,1.538050000000000007e-03,1.938789999999999958e-02,1.398259999999999954e-02,1.213670000000000027e-02,1.338109999999999994e-02,1.876440000000000052e-02,1.463010000000000005e-02,1.681979999999999933e-02,1.422059999999999991e-02,1.784459999999999866e-02,1.736630000000000118e-02,1.296100000000000030e-02,2.775460000000000080e-02,2.884600000000000011e-02,3.374529999999999891e-02,3.058910000000000101e-02,3.070389999999999925e-02,1.878530000000000130e-02,1.528960000000000041e-02,3.110519999999999952e-02,1.804740000000000164e-02,1.681070000000000134e-02,9.478369999999999851e-03,1.554099999999999926e-02,1.392909999999999981e-02,6.282170000000000115e-03,1.743180000000000077e-02,3.056750000000000092e-02,3.293279999999999819e-02,1.412440000000000050e-02,1.102260000000000045e-02,9.886419999999999930e-03,5.396910000000000422e-03,1.378189999999999971e-02,1.592100000000000112e-02,4.387600000000000181e-03,1.593659999999999868e-02,1.501010000000000018e-02,1.991160000000000152e-02,1.798690000000000011e-02,1.693249999999999963e-02,1.497399999999999946e-02,1.597219999999999890e-02,1.638109999999999913e-02,1.592920000000000100e-02,1.222950000000000079e-02,1.652939999999999965e-02,1.416369999999999955e-02,1.557509999999999971e-02,9.939879999999999896e-03,1.617489999999999900e-02,8.356529999999999167e-03
9.077299999999999952e-03,1.194989999999999941e-02,0.000000000000000000e+00,1.214660000000000045e-02,1.405039999999999935e-02,1.255500000000000019e-02,7.734389999999999842e-03,9.666239999999999555e-03,1.193989999999999982e-02,5.021409999999999589e-03,4.308479999999999949e-03,1.175730000000000004e-02,1.574570000000000136e-02,1.131749999999999944e-02,1.238760000000000035e-02,1.031259999999999989e-02,9.112359999999999904e-03,8.942949999999999858e-03,7.428810000000000101e-03,8.146330000000000238e-03,7.747460000000000284e-03,1.265059999999999969e-02,1.282860000000000077e-02,5.731990000000000175e-03,5.640090000000000381e-03,3.382609999999999784e-02,8.453360000000000041e-03,1.227870000000000003e-02,1.153880000000000010e-02,8.669960000000000860e-03,1.355310000000000022e-02,1.665200000000000014e-02,5.845720000000000430e-03,7.961710000000000315e-03,8.895230000000000498e-03,8.749929999999999514e-03,1.104559999999999917e-02,1.050199999999999918e-02,8.762400000000000050e-03,1.139689999999999974e-02,7.663009999999999614e-03,1.046509999999999975e-02,1.713020000000000168e-02,1.892709999999999879e-02,2.476920000000000163e-02,2.241730000000000111e-02,1.979519999999999891e-02,1.568750000000000006e-02,1.068580000000000051e-02,2.780269999999999964e-02,8.548079999999999568e-03,1.074100000000000055e-02,1.364360000000000052e-02,5.204809999999999819e-03,7.165819999999999829e-03,8.085719999999999366e-03,9.081630000000000258e-03,2.654000000000000109e-02,2.419699999999999976e-02,1.011669999999999930e-02,4.426059999999999890e-03,1.580339999999999870e-02,1.398819999999999925e-02,1.270740000000000064e-02,1.051150000000000001e-02,1.847199999999999884e-02,7.001890000000000197e-03,1.418029999999999985e-02,1.246249999999999962e-02,1.490460000000000049e-02,8.693380000000000551e-03,1.049150000000000083e-02,1.086769999999999924e-02,8.364480000000000526e-03,9.562539999999999582e-03,1.060730000000000006e-02,8.561739999999999975e-03,1.188690000000000059e-02,1.095390000000000079e-02,1.095310000000000034e-02,1.427310000000000037e-02,1.393770000000000078e-02
1.352719999999999964e-02,1.980169999999999847e-02,1.214660000000000045e-02,0.000000000000000000e+00,9.356800000000000186e-03,1.891390000000000085e-02,1.811820000000000097e-02,1.602929999999999980e-02,1.720280000000000073e-02,1.433790000000000064e-02,1.355710000000000075e-02,1.835060000000000163e-02,2.382379999999999914e-02,2.117470000000000116e-02,1.790310000000000165e-02,1.400990000000000048e-02,1.335180000000000047e-02,1.287519999999999984e-02,1.385289999999999959e-02,1.380389999999999916e-02,1.484850000000000059e-02,1.990950000000000011e-02,1.951510000000000050e-02,1.602059999999999942e-02,1.719139999999999904e-02,3.844229999999999869e-02,1.578260000000000080e-02,2.128069999999999962e-02,1.858949999999999839e-02,1.559119999999999950e-02,1.834490000000000079e-02,1.971480000000000107e-02,1.218220000000000067e-02,9.584149999999999614e-03,1.487259999999999971e-02,1.659340000000000120e-02,1.250470000000000054e-02,1.670030000000000125e-02,1.172130000000000047e-02,1.505019999999999969e-02,1.843550000000000050e-02,1.282980000000000058e-02,1.955490000000000006e-02,2.718570000000000014e-02,3.042020000000000141e-02,2.770950000000000149e-02,2.556140000000000148e-02,4.088510000000000061e-03,1.251550000000000058e-02,3.145680000000000004e-02,2.248100000000000098e-02,1.584730000000000166e-02,1.509489999999999964e-02,1.288139999999999945e-02,1.329789999999999965e-02,1.859409999999999882e-02,1.448409999999999975e-02,2.983299999999999841e-02,3.104459999999999859e-02,1.390459999999999960e-02,1.336030000000000030e-02,1.163400000000000024e-02,7.098120000000000297e-03,1.312209999999999939e-02,1.543199999999999954e-02,1.872839999999999921e-02,1.631760000000000155e-02,1.931489999999999943e-02,1.673349999999999838e-02,1.949209999999999832e-02,1.663320000000000076e-02,1.561650000000000017e-02,1.492169999999999955e-02,1.716869999999999855e-02,1.988459999999999880e-02,1.537479999999999923e-02,1.599230000000000096e-02,1.805059999999999998e-02,1.844969999999999943e-02,1.821410000000000043e-02,1.993429999999999855e-02,1.616019999999999956e-02
1.643810000000000063e-02,1.821779999999999927e-02,1.405039999999999935e-02,9.356800000000000186e-03,0.000000000000000000e+00,1.964429999999999996e-02,1.789189999999999878e-02,1.665240000000000123e-02,1.730819999999999928e-02,1.296749999999999986e-02,1.272399999999999920e-02,1.865230000000000013e-02,2.238599999999999965e-02,2.188029999999999836e-02,1.780980000000000063e-02,1.504980000000000033e-02,1.371939999999999965e-02,1.316340000000000045e-02,1.333870000000000021e-02,1.347620000000000068e-02,1.714620000000000033e-02,2.037150000000000072e-02,2.066099999999999881e-02,1.768739999999999896e-02,1.663529999999999870e-02,3.357639999999999930e-02,1.686910000000000145e-02,2.072070000000000162e-02,1.777290000000000120e-02,1.635549999999999851e-02,1.695639999999999994e-02,1.908589999999999939e-02,1.411369999999999986e-02,1.092040000000000025e-02,1.582259999999999917e-02,1.939369999999999983e-02,1.410029999999999964e-02,1.673940000000000150e-02,1.438760000000000039e-02,1.653989999999999974e-02,1.983139999999999903e-02,1.499400000000000038e-02,2.515730000000000049e-02,2.556620000000000073e-02,2.871929999999999969e-02,2.639009999999999967e-02,2.515710000000000168e-02,8.121230000000000115e-03,1.535279999999999978e-02,2.953499999999999875e-02,2.063759999999999900e-02,1.586589999999999875e-02,1.551450000000000051e-02,1.272500000000000020e-02,1.509890000000000017e-02,1.728029999999999844e-02,1.681349999999999859e-02,2.749650000000000011e-02,2.746890000000000095e-02,1.408099999999999977e-02,1.498900000000000059e-02,1.257119999999999939e-02,7.868510000000000434e-03,1.399010000000000011e-02,1.805379999999999832e-02,1.794039999999999871e-02,1.613900000000000057e-02,1.902610000000000065e-02,1.718170000000000114e-02,1.964799999999999880e-02,1.627409999999999968e-02,1.644349999999999978e-02,1.616259999999999919e-02,1.810900000000000010e-02,1.891330000000000094e-02,1.572439999999999949e-02,1.820429999999999965e-02,1.805680000000000132e-02,1.864489999999999897e-02,1.783420000000000144e-02,1.834519999999999901e-02,1.541909999999999982e-02
1.471740000000000027e-02,1.132629999999999922e-02,1.255500000000000019e-02,1.891390000000000085e-02,1.964429999999999996e-02,0.000000000000000000e+00,7.179800000000000071e-03,1.546930000000000006e-02,1.464919999999999937e-02,2.615370000000000108e-03,3.438590000000000049e-03,1.725319999999999979e-02,1.804789999999999867e-02,1.328649999999999970e-02,1.580439999999999970e-02,1.190639999999999928e-02,1.193600000000000043e-02,1.135150000000000048e-02,1.191910000000000018e-02,1.020680000000000025e-02,1.564190000000000025e-02,8.383450000000000624e-03,8.761829999999999966e-03,9.142620000000000607e-03,5.574710000000000082e-03,3.890810000000000102e-02,1.513319999999999943e-02,1.876270000000000021e-02,1.750760000000000163e-02,1.495190000000000061e-02,1.291169999999999991e-02,2.063059999999999894e-02,1.157039999999999978e-02,1.073329999999999944e-02,1.376840000000000008e-02,1.545909999999999992e-02,1.641899999999999957e-02,1.733499999999999971e-02,1.280889999999999980e-02,1.581130000000000035e-02,1.489389999999999985e-02,1.279169999999999960e-02,1.525969999999999931e-02,2.398360000000000075e-02,2.642310000000000145e-02,2.492389999999999883e-02,2.313339999999999841e-02,1.993939999999999949e-02,1.278969999999999933e-02,2.944549999999999945e-02,1.745880000000000001e-02,1.489419999999999980e-02,1.263650000000000016e-02,1.114099999999999986e-02,1.367220000000000067e-02,4.753870000000000318e-03,1.487010000000000068e-02,2.591560000000000044e-02,2.841039999999999885e-02,1.308400000000000014e-02,8.422860000000000763e-03,1.611399999999999985e-02,1.104250000000000023e-02,1.423289999999999972e-02,1.592319999999999847e-02,1.437120000000000064e-02,1.306410000000000037e-02,1.892049999999999982e-02,1.571109999999999868e-02,1.810089999999999963e-02,1.346209999999999941e-02,1.619059999999999944e-02,1.473670000000000015e-02,1.329200000000000000e-02,1.175380000000000001e-02,1.321869999999999989e-02,1.525909999999999940e-02,1.611399999999999985e-02,1.804309999999999942e-02,1.252319999999999996e-02,1.974930000000000088e-02,1.344230000000000078e-02
9.431550000000000350e-03,7.673319999999999967e-03,7.734389999999999842e-03,1.811820000000000097e-02,1.789189999999999878e-02,7.179800000000000071e-03,0.000000000000000000e+00,1.609319999999999848e-02,1.554080000000000045e-02,1.194450000000000026e-02,9.976030000000000314e-03,1.716530000000000139e-02,1.967520000000000033e-02,1.747390000000000054e-02,1.577699999999999936e-02,1.373489999999999954e-02,1.225730000000000049e-02,1.075510000000000008e-02,1.089930000000000065e-02,1.152500000000000052e-02,1.797879999999999964e-02,1.705359999999999862e-02,1.657379999999999964e-02,1.365360000000000011e-02,1.063580000000000081e-02,3.549560000000000215e-02,1.716619999999999951e-02,1.504220000000000036e-02,1.590619999999999881e-02,1.899609999999999840e-02,5.058260000000000187e-03,2.027589999999999948e-02,1.390540000000000005e-02,1.177669999999999932e-02,1.472650000000000001e-02,2.093309999999999962e-02,1.473529999999999979e-02,1.661260000000000167e-02,1.512800000000000082e-02,1.634239999999999998e-02,1.946140000000000023e-02,1.393439999999999956e-02,2.997829999999999939e-02,2.858190000000000036e-02,3.444749999999999895e-02,3.184809999999999724e-02,3.131620000000000237e-02,1.783240000000000172e-02,1.545799999999999952e-02,2.998879999999999948e-02,1.631720000000000045e-02,1.431780000000000032e-02,1.110260000000000066e-02,1.574669999999999889e-02,1.407190000000000003e-02,6.635259999999999596e-03,1.819060000000000121e-02,3.209179999999999672e-02,3.329719999999999902e-02,1.665209999999999954e-02,1.094559999999999977e-02,9.432569999999999497e-03,7.010419999999999846e-03,1.457570000000000046e-02,1.886789999999999995e-02,5.531770000000000090e-03,1.606120000000000117e-02,1.569090000000000068e-02,1.770450000000000149e-02,1.821769999999999987e-02,1.636929999999999982e-02,1.682490000000000027e-02,1.835699999999999832e-02,1.708640000000000159e-02,1.673300000000000134e-02,1.472960000000000068e-02,1.786810000000000134e-02,1.493060000000000047e-02,1.489150000000000022e-02,1.427050000000000020e-02,1.696840000000000154e-02,1.168630000000000016e-02
7.983950000000000075e-03,1.730349999999999944e-02,9.666239999999999555e-03,1.602929999999999980e-02,1.665240000000000123e-02,1.546930000000000006e-02,1.609319999999999848e-02,0.000000000000000000e+00,1.285410000000000025e-02,8.925509999999999347e-03,8.404180000000000678e-03,1.273260000000000017e-02,1.540060000000000040e-02,1.312289999999999984e-02,1.266499999999999918e-02,1.153020000000000087e-02,1.118749999999999953e-02,1.161129999999999975e-02,1.246459999999999929e-02,1.210310000000000032e-02,7.573769999999999634e-03,1.755090000000000122e-02,1.721980000000000038e-02,1.079590000000000063e-02,1.038659999999999931e-02,3.565720000000000001e-02,3.048939999999999984e-03,1.479420000000000041e-02,8.548850000000000199e-03,7.734770000000000187e-03,1.953080000000000094e-02,1.183949999999999933e-02,7.973080000000000445e-03,7.940100000000000283e-03,1.266789999999999930e-02,6.169509999999999578e-03,7.248440000000000091e-03,6.712799999999999670e-03,8.829949999999999605e-03,4.672449999999999867e-03,7.619240000000000214e-03,8.036180000000000406e-03,1.711879999999999999e-02,1.811880000000000088e-02,2.442590000000000039e-02,2.273560000000000164e-02,1.866150000000000100e-02,1.758679999999999966e-02,9.355509999999999174e-03,2.413660000000000111e-02,1.694930000000000048e-02,3.033339999999999821e-03,1.970130000000000145e-02,1.057439999999999942e-02,8.372970000000000412e-03,1.338420000000000061e-02,7.978670000000000206e-03,2.772940000000000127e-02,2.514589999999999881e-02,8.993829999999999533e-03,7.965180000000000524e-03,1.712690000000000046e-02,1.627019999999999855e-02,1.092349999999999918e-02,7.846409999999999843e-03,2.031579999999999844e-02,9.274750000000000008e-03,2.158699999999999855e-02,9.761300000000000532e-03,9.467200000000000268e-03,9.697449999999999820e-03,1.255779999999999917e-02,8.670840000000000838e-03,1.220710000000000024e-02,1.382770000000000006e-02,1.206139999999999990e-02,7.043830000000000056e-03,1.808320000000000066e-02,1.898920000000000122e-02,1.387790000000000031e-02,2.173009999999999872e-02,1.727369999999999947e-02
1.347920000000000021e-02,1.344019999999999937e-02,1.193989999999999982e-02,1.720280000000000073e-02,1.730819999999999928e-02,1.464919999999999937e-02,1.554080000000000045e-02,1.285410000000000025e-02,0.000000000000000000e+00,9.212740000000000512e-03,9.374449999999999450e-03,5.021929999999999970e-03,1.934519999999999990e-02,1.581919999999999854e-02,3.282109999999999975e-03,5.088520000000000022e-03,7.584439999999999585e-03,1.033350000000000067e-02,1.150430000000000029e-02,9.879020000000000509e-03,1.340329999999999994e-02,1.927790000000000059e-02,1.887590000000000101e-02,1.109279999999999988e-02,1.288740000000000024e-02,3.677480000000000332e-02,1.307380000000000000e-02,1.625779999999999934e-02,1.414580000000000004e-02,1.337419999999999928e-02,1.760099999999999859e-02,2.012809999999999946e-02,1.136760000000000027e-02,1.101740000000000011e-02,1.256039999999999934e-02,1.385190000000000032e-02,1.402330000000000070e-02,1.471740000000000027e-02,1.173030000000000080e-02,1.395449999999999989e-02,1.414750000000000035e-02,1.227740000000000081e-02,1.651410000000000031e-02,2.303490000000000051e-02,2.713739999999999902e-02,2.605880000000000002e-02,2.385599999999999873e-02,1.926850000000000090e-02,1.057740000000000069e-02,3.047849999999999865e-02,1.433150000000000049e-02,1.356579999999999939e-02,1.672610000000000069e-02,1.075060000000000078e-02,1.009730000000000003e-02,1.132840000000000062e-02,1.368690000000000011e-02,2.852400000000000074e-02,2.835199999999999873e-02,1.287119999999999931e-02,1.353369999999999920e-02,1.760509999999999853e-02,1.286670000000000001e-02,1.430440000000000010e-02,1.515170000000000058e-02,2.079630000000000020e-02,1.133059999999999970e-02,1.823910000000000114e-02,1.455260000000000060e-02,1.838439999999999866e-02,1.110820000000000037e-02,1.613929999999999879e-02,1.399700000000000076e-02,1.061149999999999941e-02,1.497859999999999990e-02,5.687270000000000346e-03,1.444010000000000085e-02,1.634719999999999923e-02,1.610560000000000117e-02,1.702940000000000009e-02,1.961589999999999862e-02,1.865239999999999954e-02
4.652800000000000338e-03,1.189160000000000043e-02,5.021409999999999589e-03,1.433790000000000064e-02,1.296749999999999986e-02,2.615370000000000108e-03,1.194450000000000026e-02,8.925509999999999347e-03,9.212740000000000512e-03,0.000000000000000000e+00,1.653869999999999993e-03,1.431490000000000019e-02,2.507099999999999954e-02,1.461130000000000068e-02,1.387350000000000042e-02,1.025309999999999937e-02,1.051370000000000082e-02,9.490570000000000256e-03,1.008410000000000036e-02,1.010669999999999971e-02,1.494999999999999975e-02,1.389439999999999946e-02,1.371499999999999976e-02,1.685599999999999946e-02,1.634719999999999923e-02,3.379739999999999828e-02,1.573599999999999999e-02,1.755320000000000144e-02,1.522070000000000020e-02,1.940829999999999986e-02,1.320290000000000005e-02,1.808709999999999832e-02,1.106850000000000021e-02,8.371500000000000469e-03,1.244969999999999931e-02,1.518659999999999975e-02,1.085470000000000011e-02,1.384930000000000015e-02,9.623700000000000657e-03,1.313950000000000014e-02,1.546909999999999952e-02,1.020189999999999986e-02,2.721140000000000017e-02,3.097050000000000150e-02,3.068960000000000091e-02,2.891689999999999885e-02,2.630160000000000137e-02,1.406310000000000025e-02,1.139510000000000002e-02,2.716029999999999833e-02,2.270619999999999930e-02,1.276090000000000037e-02,9.488250000000000156e-03,1.685019999999999921e-02,1.132969999999999984e-02,1.864829999999999960e-02,1.237010000000000019e-02,2.743080000000000171e-02,3.030100000000000154e-02,1.026589999999999968e-02,1.463369999999999949e-02,1.163289999999999984e-02,3.409539999999999967e-03,1.017949999999999931e-02,1.303419999999999926e-02,1.267629999999999972e-02,1.216859999999999990e-02,1.862120000000000095e-02,1.588629999999999903e-02,1.502299999999999990e-02,1.110520000000000083e-02,1.381940000000000078e-02,1.208569999999999957e-02,1.603850000000000067e-02,1.607909999999999895e-02,1.117259999999999955e-02,1.235789999999999979e-02,1.531060000000000060e-02,1.785809999999999828e-02,1.015469999999999914e-02,1.937159999999999924e-02,7.894659999999999525e-03
